c_first,c_first_ack,c_last,c_port,c_rtt_avg,c_rtt_max,c_rtt_min,c_rtt_std,durat,s_ack_cnt,s_ack_cnt_p,s_first,s_first_ack,s_last,s_pkts_all,s_rtt_avg,s_rtt_max,s_rtt_min,s_rtt_std,Label
0.789,0.121,0.789,35342.0,0.122329,0.152,0.107,0.025697,30.41,4.0,1.0,15.857,0.896,15.857,4.0,0.010666,0.013,0.009,0.002082,Normal
1.008,0.101,1.008,35390.0,0.099997,0.123,0.086,0.020075,8.268,4.0,1.0,3.472,1.094,3.472,4.0,0.009333,0.012,0.006,0.003055,Normal
10.321,0.236,10.321,35364.0,0.20466,0.294,0.102,0.096692,15.819,4.0,1.0,11.821,10.423,11.821,4.0,0.011333,0.018,0.008,0.005774,Normal
0.917,0.126,0.917,35410.0,0.117663,0.146,0.091,0.027538,14.729,4.0,1.0,2.725,1.008,2.725,4.0,0.007333,0.01,0.004,0.003055,Normal
6.007,0.159,6.007,35332.0,1.001967,2.698,0.138,1.468866,59.137,4.0,1.0,27.997,6.177,27.997,4.0,0.013333,0.021,0.007,0.007095,Normal
0.822,0.152,0.822,35352.0,2.093264,5.224,0.121,2.741615,60.11,4.0,1.0,14.79,1.757,14.79,4.0,0.019999,0.031,0.011,0.010149,Normal
0.801,0.146,0.801,35338.0,1.155295,3.222,0.112,1.789814,73.704,4.0,1.0,22.39,0.913,22.39,4.0,0.01,0.014,0.007,0.003606,Normal
2.3,0.088,2.3,35284.0,0.165661,0.287,0.082,0.107565,105.883,4.0,1.0,53.063,2.428,53.063,4.0,0.011,0.016,0.006,0.005,Normal
34.392,0.158,34.392,35404.0,0.61298,1.588,0.104,0.844648,49.037,4.0,1.0,42.062,34.496,42.062,4.0,0.008,0.011,0.005,0.003,Normal
4.881,0.1,4.881,35418.0,0.29099,0.697,0.086,0.351612,42.393,4.0,1.0,6.725,4.967,6.725,4.0,0.008333,0.011,0.004,0.003786,Normal
7.055,0.8439999995529651,7.025415730495006,35214.0,2.1883884062828423,5.945,0.057,3.2922846654105187,123.654,3.950000001117587,0.699034670367837,70.245,7.052003538504243,70.245,4.0,0.021999,0.051,0.006,0.025159,Normal
0.677,0.121,0.677,35604.0,0.155328,0.261,0.093,0.092002,23.777,4.0,1.0,23.077,0.77,23.077,4.0,0.009333,0.011,0.008,0.001528,Normal
15.205,0.108,15.205,35556.0,0.524983,1.377,0.094,0.737871,33.692,4.0,1.0,32.004,15.309,32.004,4.0,0.009,0.014,0.005,0.004583,Normal
20.74,0.133,20.74,35480.0,1.375954,3.91,0.104,2.194514,49.336,4.0,1.0,34.596,20.844,34.596,4.0,0.012666,0.019,0.007,0.006028,Normal
10.206,0.12,10.206,35486.0,0.144662,0.232,0.092,0.076166,48.665,4.0,1.0,12.102,10.298,12.102,4.0,0.009,0.01,0.008,0.001,Normal
15.342,0.124,15.342,35580.0,0.957968,2.656,0.106,1.470514,43.196,4.0,1.0,29.464,15.454,29.464,4.0,0.015,0.022,0.005,0.008888,Normal
10.152,0.102,10.152,35668.0,0.188327,0.323,0.093,0.119939,26.569,4.0,1.0,15.935,10.301,15.935,4.0,0.009333,0.014,0.005,0.004509,Normal
9.629,0.097,9.629,35644.0,0.266658,0.602,0.088,0.290615,38.191,4.0,1.0,12.57,9.739,12.57,4.0,0.007333,0.009,0.005,0.002082,Normal
15.505,0.112,15.505,35494.0,0.11033,0.152,0.079,0.037581,60.582,4.0,1.0,60.171,15.584,60.171,4.0,0.007333,0.012,0.004,0.004163,Normal
15.946,0.093,15.946,35466.0,0.126996,0.188,0.085,0.054065,71.651,4.0,1.0,20.19,16.054,20.19,4.0,0.008333,0.01,0.007,0.001528,Normal
16.089,0.129,16.089,35790.0,0.136995,0.199,0.098,0.054286,26.958,4.0,1.0,21.24,16.187,21.24,4.0,0.012333,0.016,0.006,0.005508,Normal
21.054,0.063,21.054,35736.0,0.10833,0.172,0.057,0.058484,40.484,4.0,1.0,24.764,21.15,24.764,4.0,0.008,0.012,0.006,0.003464,Normal
5.847,0.091,5.847,35764.0,0.09633,0.126,0.081,0.025697,40.033,4.0,1.0,9.464,5.928,9.464,4.0,0.007,0.009,0.005,0.002,Normal
11.291,0.519,11.291,35532.0,0.289657,0.503,0.088,0.207746,73.537,4.0,1.0,16.955,11.379,16.955,4.0,0.01,0.016,0.005,0.005568,Normal
31.491,0.125,31.491,35650.0,0.115329,0.128,0.108,0.011015,52.167,4.0,1.0,36.556,31.599,36.556,4.0,0.008666,0.015,0.003,0.006028,Normal
0.789,0.083,0.789,35706.0,0.114663,0.197,0.072,0.071319,51.759,4.0,1.0,20.232,0.861,20.232,4.0,0.007666,0.008,0.007,0.000577,Normal
36.692,0.435,36.692,35456.0,0.458651,0.874,0.08,0.398268,90.583,4.0,1.0,44.578,36.772,44.578,4.0,0.008666,0.013,0.004,0.004509,Normal
0.674,0.1,0.674,35438.0,0.121996,0.187,0.088,0.056312,93.671,4.0,1.0,2.924,0.762,2.924,4.0,0.007,0.009,0.006,0.001732,Normal
25.536,0.118,25.536,35414.0,0.118996,0.16,0.089,0.036756,99.639,4.0,1.0,29.963,25.625,29.963,4.0,0.008666,0.01,0.008,0.001155,Normal
5.201,0.084,5.201,35270.0,0.361321,0.854,0.075,0.428533,161.536,4.0,1.0,51.873,6.055,51.873,4.0,0.01,0.014,0.007,0.003606,Normal
45.335,0.104,45.335,35606.0,1.183294,3.35,0.092,1.876405,81.336,4.0,1.0,47.226,45.443,47.226,4.0,0.008666,0.012,0.005,0.003512,Normal
25.634,0.15,25.634,35882.0,0.663311,1.76,0.103,0.949817,42.14,4.0,1.0,35.036,25.737,35.036,4.0,0.011666,0.023,0.005,0.009866,Normal
35.529,0.128,35.529,35518.0,0.887637,2.479,0.071,1.378295,98.472,4.0,1.0,38.999,35.6,38.999,4.0,0.015999,0.023,0.01,0.006557,Normal
15.785,0.092,15.785,35450.0,0.119329,0.182,0.083,0.054501,107.313,4.0,1.0,18.866,15.878,18.866,4.0,0.008,0.009,0.006,0.001732,Normal
60.761,0.088,60.761,35692.0,0.120996,0.189,0.071,0.061025,79.341,4.0,1.0,64.266,60.864,64.266,4.0,0.010333,0.017,0.005,0.00611,Normal
51.213,0.057,51.213,35726.0,0.108996,0.172,0.051,0.060655,76.591,4.0,1.0,53.437,51.317,53.437,4.0,0.007,0.01,0.005,0.002646,Normal
0.972,0.136,0.972,35508.0,0.116329,0.128,0.101,0.013868,106.41,4.0,1.0,2.733,1.073,2.733,4.0,0.014,0.017,0.009,0.004359,Normal
34.71,0.102,34.71,35708.0,0.195993,0.411,0.083,0.186277,80.146,4.0,1.0,39.231,34.793,39.231,4.0,0.008,0.013,0.003,0.005,Normal
36.078,0.174,36.078,35898.0,0.130329,0.161,0.112,0.026727,49.341,4.0,1.0,43.934,36.19,43.934,4.0,0.009,0.013,0.006,0.003606,Normal
11.543,0.136,11.543,36146.0,0.223659,0.44,0.107,0.187543,19.526,4.0,1.0,13.773,11.65,13.773,4.0,0.009,0.012,0.007,0.002646,Normal
91.047,0.115,91.047,35602.0,0.125996,0.168,0.103,0.036428,103.097,4.0,1.0,102.594,91.154,102.594,4.0,0.016333,0.029,0.008,0.01115,Normal
0.755,0.126,0.755,36114.0,0.337322,0.808,0.092,0.407732,34.696,4.0,1.0,2.976,0.847,2.976,4.0,0.011,0.016,0.003,0.007,Normal
75.252,0.082,75.252,35636.0,0.127662,0.186,0.076,0.055302,104.227,4.0,1.0,77.867,75.373,77.867,4.0,0.007,0.01,0.005,0.002646,Normal
50.168,0.108,50.168,35928.0,0.10733,0.133,0.089,0.022898,61.489,4.0,1.0,51.833,50.257,51.833,4.0,0.007666,0.008,0.007,0.000577,Normal
95.973,0.096,95.973,35718.0,0.128996,0.22,0.08,0.078886,102.815,4.0,1.0,97.78,96.053,97.78,4.0,0.007,0.009,0.004,0.002646,Normal
11.116,0.13,11.116,35540.0,0.137995,0.156,0.119,0.01852,127.875,4.0,1.0,32.811,11.255,32.811,4.0,0.009,0.011,0.007,0.002,Normal
56.192,0.759,56.192,35828.0,0.327989,0.748,0.086,0.365136,85.186,4.0,1.0,59.881,56.278,59.881,4.0,0.008,0.011,0.006,0.002646,Normal
20.402,0.104,20.402,36202.0,0.370988,0.921,0.096,0.476314,26.446,4.0,1.0,24.345,20.498,24.345,4.0,0.006666,0.008,0.004,0.002309,Normal
115.205,0.102,115.205,35572.0,0.291657,0.694,0.088,0.34844,129.28,4.0,1.0,117.843,115.293,117.843,4.0,0.009666,0.015,0.005,0.005033,Normal
21.031,0.101,21.031,36186.0,0.170661,0.33,0.089,0.138001,33.243,4.0,1.0,23.132,21.12,23.132,4.0,0.007,0.008,0.006,0.001,Normal
40.9,0.114,40.9,36126.0,0.137662,0.216,0.093,0.068061,53.844,4.0,1.0,43.112,40.993,43.112,4.0,0.009,0.013,0.004,0.004583,Normal
45.454,0.098,45.454,35432.0,14.347522,42.858,0.089,24.690385,151.486,5.0,2.0,50.101,45.551,50.101,5.0,0.007,0.009,0.004,0.002646,Normal
91.618,0.057,91.618,35576.0,0.095663,0.146,0.052,0.047353,137.101,4.0,1.0,98.826,91.707,98.826,4.0,0.005,0.007,0.003,0.002,Normal
15.284,0.169,15.284,36066.0,0.141995,0.16,0.109,0.028618,59.565,4.0,1.0,19.747,15.393,19.747,4.0,0.009666,0.012,0.008,0.002082,Normal
35.071,0.098,35.071,35548.0,0.220326,0.442,0.088,0.193169,140.817,4.0,1.0,45.68,35.202,45.68,4.0,0.008,0.01,0.005,0.002646,Normal
36.251,0.139,36.251,35754.0,0.242659,0.505,0.096,0.227715,111.61,4.0,1.0,39.176,36.347,39.176,4.0,0.013666,0.019,0.01,0.004726,Normal
51.224,0.146,51.224,35984.0,0.170661,0.29,0.085,0.106566,71.214,4.0,1.0,59.533,51.309,59.533,4.0,0.011,0.017,0.007,0.005292,Normal
5.804,0.135,5.804,36278.0,0.179994,0.35,0.064,0.150453,21.614,4.0,1.0,7.615,5.868,7.615,4.0,0.011333,0.02,0.005,0.007767,Normal
99.933,0.129,99.933,35588.0,0.70931,1.93,0.083,1.057249,138.342,4.0,1.0,102.04,100.016,102.04,4.0,0.014333,0.021,0.008,0.006506,Normal
0.679,0.094,0.679,36128.0,0.20266,0.424,0.087,0.191745,60.747,4.0,1.0,3.41,0.776,3.41,4.0,0.008,0.013,0.004,0.004583,Normal
40.784,0.096,40.784,36034.0,0.111663,0.156,0.089,0.038397,73.362,4.0,1.0,42.558,40.873,42.558,4.0,0.010333,0.019,0.006,0.007506,Normal
30.867,0.28,30.867,35910.0,0.19066,0.271,0.114,0.078564,91.774,4.0,1.0,38.828,30.981,38.828,4.0,0.009666,0.016,0.004,0.006028,Normal
50.53,0.111,50.53,35374.0,0.459985,1.2,0.086,0.640871,175.453,4.0,1.0,62.728,50.616,62.728,4.0,0.010333,0.017,0.006,0.005859,Normal
66.442,0.196,66.442,35358.0,0.136329,0.163,0.102,0.031214,183.547,4.0,1.0,70.77,66.544,70.77,4.0,0.015666,0.033,0.004,0.015308,Normal
34.867,0.101,34.867,35586.0,0.120329,0.175,0.091,0.047385,152.331,4.0,1.0,40.454,34.958,40.454,4.0,0.009333,0.015,0.006,0.004933,Normal
80.938,0.118,80.938,35924.0,0.123663,0.164,0.097,0.035529,96.909,4.0,1.0,86.533,81.035,86.533,4.0,0.007666,0.008,0.007,0.000577,Normal
1.257,0.097,1.257,36240.0,0.11033,0.151,0.089,0.035233,43.951,4.0,1.0,2.969,1.346,2.969,4.0,0.008666,0.011,0.006,0.002517,Normal
67.545,0.129,67.545,35940.0,0.125329,0.178,0.082,0.048676,98.665,4.0,1.0,69.174,67.627,69.174,4.0,0.011333,0.017,0.004,0.006658,Normal
21.304,0.101,21.304,35676.0,0.108996,0.129,0.09,0.019519,137.546,4.0,1.0,27.586,21.412,27.586,4.0,0.009,0.011,0.007,0.002,Normal
19.886,0.069,19.820994985349476,36058.0,0.106996,0.0380010683387518,0.064,0.054286,82.453,3.767173830419779,0.7882675705477595,37.104,19.865001334249975,37.104,3.8301607128232718,0.008,0.015,0.004,0.006083,Normal
5.741139387987554,0.079,5.83900001579523,35996.0,0.09399600603497028,0.162,0.073,0.044911,91.4760399773717,4.0,0.6257349606603384,15.735999595656992,5.926000023692846,15.646,4.0,0.009,0.015,0.006,0.005196,Normal
0.732,0.119,0.732,35856.0,0.229992,0.488,0.091,0.223658,116.239,4.0,1.0,3.376,0.823,3.376,4.0,0.007666,0.01,0.005,0.002517,Normal
15.552262737065554,0.1459999991059303,15.561007356852294,36038.157444627956,0.453652,1.163,0.099,0.7442836838076115,92.00746071414649,4.0,0.7088859882205725,67.342,15.593455002829433,67.36199999955296,4.0,0.009,0.013,0.007,0.003464,Normal
69.971,0.133,69.971,35442.0,0.419986,1.029,0.111,0.527429,179.368,4.0,1.0,72.925,70.082,72.925,4.0,0.014666,0.02,0.011,0.004726,Normal
105.374,0.269,105.374,35818.0,0.249325,0.401,0.094,0.153533,128.416,4.0,1.0,107.748,105.468,107.748,4.0,0.015333,0.019,0.011,0.004041,Normal
82.357,0.071,82.357,35748.0,0.168994,0.348,0.064,0.155792,146.836,4.0,1.0,85.255,82.452,85.255,4.0,0.007666,0.012,0.004,0.004041,Normal
15.807,0.104,15.807,35850.0,0.305323,0.724,0.095,0.362577,126.881,4.0,1.0,18.778,15.904,18.778,4.0,0.010333,0.018,0.004,0.007095,Normal
5.768,0.087,5.768,36232.0,0.147995,0.274,0.079,0.109284,63.063,4.0,1.0,31.769,5.859,31.769,4.0,0.008333,0.012,0.005,0.003512,Normal
60.247,0.072,60.247,36032.0,0.138662,0.24,0.066,0.090473,101.852,4.0,1.0,61.958,60.357,61.958,4.0,0.014333,0.028,0.006,0.01193,Normal
0.682,0.103,0.682,36434.0,0.110996,0.149,0.091,0.032924,6.258,4.0,1.0,2.432,0.773,2.432,4.0,0.008666,0.01,0.007,0.001528,Normal
71.097,0.131,71.097,36132.0,0.142995,0.175,0.123,0.028,86.713,4.0,1.0,73.434,71.228,73.434,4.0,0.009666,0.011,0.008,0.001528,Normal
101.044,0.121,101.044,35660.0,0.11133,0.134,0.09,0.02203,156.204,4.0,1.0,111.637,101.134,111.637,4.0,0.009333,0.012,0.005,0.003786,Normal
10.779,0.148,10.779,36332.0,0.145328,0.209,0.095,0.058158,44.345,4.0,1.0,13.249,10.874,13.249,4.0,0.009,0.016,0.005,0.006083,Normal
30.133,0.095,30.133,36372.0,0.453985,1.15,0.087,0.603053,38.209,4.0,1.0,31.959,30.258,31.959,4.0,0.009666,0.012,0.008,0.002082,Normal
0.717,0.099,0.717,36394.0,0.113996,0.179,0.075,0.056666,24.812,4.0,1.0,2.975,0.792,2.975,4.0,0.01,0.012,0.007,0.002646,Normal
1.2760007659196853,0.14400000070780516,1.2460086837634443,36472.0,-0.15066675348830222,0.141,-0.06799992679804563,0.029501,6.746,3.84000001847744,0.7345875641331077,3.3529998722597956,1.388000021122396,3.447523854404688,3.980000000447035,0.016999,0.022,0.014,0.004359,Normal
35.463,0.238,35.463,36324.0,0.166661,0.227,0.081,0.076226,60.993,4.0,1.0,47.428,35.544,47.428,4.0,0.009,0.011,0.008,0.001732,Normal
41.364,0.4074741562902927,41.364,36102.109999598004,0.1510858874078989,0.523,0.088,0.248033,113.99,3.9599983505904675,0.8200000040233135,47.40833860809356,41.463,47.34099979127198,3.6753488034009933,0.013666,0.032,0.004,0.015885,Normal
75.795,0.139,75.795,36172.0,0.120329,0.147,0.087,0.030551,100.48,4.0,1.0,79.533,75.882,79.533,4.0,0.009666,0.012,0.007,0.002517,Normal
101.767,0.157,101.767,36162.0,0.120329,0.141,0.086,0.029939,104.176,4.0,1.0,103.723,101.853,103.723,4.0,0.013666,0.018,0.007,0.005859,Normal
20.917,0.138,20.917,36362.0,0.10733,0.119,0.087,0.017673,53.431,4.0,1.0,22.932,21.004,22.932,4.0,0.013,0.019,0.007,0.006,Normal
115.564,0.06,115.564,36012.0,0.224326,0.448,0.054,0.202342,128.824,4.0,1.0,117.819,115.735,117.819,4.0,0.006666,0.009,0.005,0.002082,Normal
4.901,0.101,4.901,35780.0,0.411653,1.031,0.093,0.536434,187.882,4.0,1.0,14.587,5.012,14.587,4.0,0.01,0.017,0.005,0.006245,Normal
15.543,0.112,15.403002180561423,36284.049999994226,1.234959,3.479,-0.1029217913299799,2.1527154676867726,97.33689213239401,3.752067339606583,0.7570222765207291,17.911,15.667,18.000999972842635,4.0,0.008666,0.01,0.007,0.001528,Normal
31.068,0.132,31.068,36252.0,5.234159,15.484,0.101,8.876476,103.33,4.0,1.0,32.711,31.169,32.711,4.0,0.012333,0.014,0.009,0.002887,Normal
91.852,0.107,91.852,35620.0,2.352588,6.877,0.086,3.91819,215.647,4.0,1.0,116.508,91.938,116.508,4.0,0.009,0.012,0.004,0.004359,Normal
21.103,0.105,21.103,36408.0,3.30689,9.704,0.092,5.539989,68.173,4.0,1.0,33.548,21.228,33.548,4.0,0.01,0.013,0.005,0.004359,Normal
82.237,0.283,82.237,35952.0,3.306556,9.458,0.192,5.327354,169.618,4.0,1.0,84.015,82.429,84.015,4.0,0.012,0.016,0.007,0.004583,Normal
5.464,0.111,5.464,36496.0,0.248325,0.546,0.099,0.3077858254159689,51.337919667191805,3.8325535375624895,0.8600000292062759,12.532946369918063,5.5230000269711015,12.499999163746834,3.697697171010077,0.012666,0.017,0.01,0.003786,Normal
51.267,0.111,51.267,36280.0,1.028299,2.913,0.072,1.632229,112.038,4.0,1.0,53.655,51.339,53.655,4.0,0.009,0.011,0.007,0.002,Normal
0.903,0.123,0.903,36440.0,1.083297,3.061,0.077,1.712799,80.346,4.0,1.0,3.637,0.98,3.637,4.0,0.009,0.011,0.005,0.003464,Normal
15.863,0.102,15.863,36538.0,1.780941,4.479,0.09,2.361433,57.582,4.0,1.0,33.494,16.637,33.494,4.0,0.010333,0.012,0.007,0.002887,Normal
113.06,0.105,113.06,36226.0,1.008633,2.862,0.07,1.605079,142.376,4.0,1.0,120.102,113.13,120.102,4.0,0.007666,0.011,0.005,0.003055,Normal
30.597,0.123,30.597,36054.0,0.21366,0.452,0.077,0.207143,176.369,4.0,1.0,35.422,30.674,35.422,4.0,0.008333,0.011,0.005,0.003055,Normal
15.226,0.119,15.156140308104456,36560.0371581614,0.281657,0.5820000290572643,0.106,0.303398,59.759,3.980000000447035,0.7431703209877014,53.964305817484856,15.858,53.765,4.0,0.007666,0.012,0.004,0.004041,Normal
61.41016705006361,0.197999972358346,61.52,36358.05999016389,0.180327,0.32400003699213265,0.06200000115483999,0.2171148812198043,122.368,4.0,0.7064556423574686,63.364,61.592,63.45398461719602,4.0,0.010333,0.013,0.009,0.002309,Normal
25.224,0.124,25.224,36450.0,1.70361,3.024,0.109,1.476736,83.837,4.0,1.0,50.692,27.202,50.692,4.0,0.011666,0.015,0.005,0.005774,Normal
114.037,0.121,114.037,36242.0,0.269658,0.596,0.103,0.282635,147.05,4.0,1.0,131.671,114.14,131.671,4.0,0.009,0.011,0.005,0.003464,Normal
121.776,0.153,121.776,35980.0,0.138995,0.188,0.093,0.047571,201.182,4.0,1.0,123.385,121.869,123.385,4.0,0.010333,0.017,0.007,0.005774,Normal
111.112,0.07,111.112,35720.0,0.128662,0.248,0.064,0.103467,254.274,4.0,1.0,119.824,111.186,119.824,4.0,0.016666,0.032,0.006,0.013614,Normal
35.602,0.111,35.602,36528.0,0.104663,0.131,0.083,0.024338,90.385,4.0,1.0,61.544,35.685,61.544,4.0,0.009666,0.013,0.005,0.004163,Normal
51.655,0.111,51.655,35892.0,0.118329,0.166,0.089,0.041645,226.691,4.0,1.0,57.917,51.744,57.917,4.0,0.007666,0.011,0.003,0.004163,Normal
187.566,0.1949999988824129,187.566,35872.07999994606,0.118996,0.07700000134110452,0.085,0.11946166271221638,231.82599999932944,4.0,0.7397238779813051,227.508,187.651,227.508,3.980000000447035,0.01,0.01,0.01,0.0,Normal
190.014,0.111,190.014,35844.0,3.428886,10.097,0.085,5.774666,270.681,4.0,1.0,202.858,190.099,202.858,4.0,0.009333,0.013,0.006,0.003512,Normal
21.19901488894224,0.688,21.209016977675258,36588.0,6.480451,18.398455842629076,0.06400000692903995,10.622790404027894,112.926,3.9099999936297536,0.7950166203081608,48.701,21.443,48.701,3.9700000006705523,0.014333,0.022,0.005,0.008622,Normal
60.968,0.115,60.968,36294.12731340621,7.198093,21.396,0.094,12.363375561690688,191.63,4.0,0.648771284148097,67.94999999821187,61.062,68.05563171569258,4.0,0.011,0.016,0.007,0.004583,Normal
15.866,0.299,15.866,36610.0,3.981534,11.562,0.09200000115483999,6.641509465665281,111.443,4.0,0.7915838696062565,51.62298891569674,15.918001649558544,51.612995282441375,3.8883835785090923,0.013,0.018,0.009,0.004583,Normal
0.774,0.104,0.774,36666.0,9.334022,27.823,0.087,16.011655,90.783,4.0,1.0,29.763,0.861,29.763,4.0,0.01,0.013,0.006,0.003606,Normal
31.694,0.16,31.694,35966.0,3.096563,9.037,0.107,5.144517,256.879,4.0,1.0,36.064,31.801,36.064,4.0,0.010666,0.014,0.006,0.004163,Normal
82.592,0.107,82.592,36390.0,12.029932,35.901,0.094,20.672604,168.783,4.0,1.0,103.259,82.688,103.259,4.0,0.010333,0.013,0.008,0.002517,Normal
70.331,0.124,70.331,36308.0,4.887504,14.473,0.079,8.301158,191.286,4.0,1.0,98.231,70.41,98.231,4.0,0.009,0.013,0.003,0.005292,Normal
20.802,0.104,20.802,36486.0,14.134529,42.227,0.087,24.328386,151.641,5.0,2.0,34.709,20.889,34.709,5.0,0.013666,0.022,0.006,0.008021,Normal
129.663,0.147,129.663,35804.0,10.923303,32.559,0.081,18.736765,290.054,4.0,1.0,133.692,129.744,133.692,4.0,0.011333,0.016,0.007,0.004509,Normal
25.113,0.974,25.113,36602.0,12.79024,37.352,0.073,21.275227,127.531,4.0,1.0,44.201,25.186,44.201,4.0,0.015,0.027,0.007,0.010583,Normal
81.13,0.137,81.13,36346.0,13.762541,40.741,0.126,23.364102,198.469,5.0,2.0,92.935,81.552,92.935,5.0,0.007666,0.011,0.005,0.003055,Normal
41.75021981404722,0.107,42.014,36750.0,6.249121688843429,18.9,0.081,10.860539,84.53999999910593,4.0,0.7626185296103358,62.20299964740127,41.95500018566847,62.27034162047505,3.812105843797326,0.009666,0.014,0.005,0.004509,Normal
146.161,0.15,146.161,36236.0,6.739109,20.016,0.071,11.49797,229.795,4.0,1.0,194.428,146.232,194.428,4.0,0.013,0.019,0.006,0.006557,Normal
121.149,0.122,121.149,36522.0,1.288957,3.67,0.09,2.062024,153.517,4.0,1.0,142.263,121.239,142.263,4.0,0.009666,0.015,0.007,0.004619,Normal
50.094,0.21799960966408252,50.094,36742.0,3.422886,10.108,-0.029999638982117174,5.8894334691847865,86.22399836139381,3.841003520414233,0.8200001884251833,69.708,50.175,69.82796930837631,3.9000000301748514,0.007333,0.008,0.006,0.001155,Normal
50.829,0.118,50.73385955402255,36506.05981582962,9.30769,27.682000001117586,-0.011999997764825826,16.07564536954546,158.481,3.8700000029057264,0.7871110402047634,122.435,50.917,122.51499995350838,3.9900000002235174,0.012,0.014,0.009,0.002646,Normal
1.597000416971743,0.17599995350837708,1.5570139658153057,36690.0,4.905836,14.57,0.064,8.369275,103.42221045690775,3.849710375070572,0.9000000115483999,66.78198887520283,1.691,66.80196519681066,3.823445826768875,0.009333,0.012,0.007,0.002517,Normal
16.333,0.12,16.333,36770.0,1.268624,3.605,0.09,2.023351,81.837,4.0,1.0,46.883,16.423,46.883,4.0,0.008,0.01,0.005,0.002646,Normal
55.558,0.089,55.558,36720.0,4.442519,13.159,0.082,7.548567,91.822,4.0,1.0,71.958,55.645,71.958,4.0,0.007666,0.01,0.006,0.002082,Normal
0.658,0.108,0.658,36704.0,10.684644,31.878,0.08,18.353678,101.669,4.0,1.0,64.92,0.738,64.92,4.0,0.01,0.015,0.004,0.005568,Normal
80.703,0.114,80.703,36520.0,5.998467,17.784,0.104,10.206398,159.529,4.0,1.0,119.492,80.811,119.492,4.0,0.009333,0.012,0.006,0.003055,Normal
34.561947836779055,0.24399988555908203,34.474006077513096,36808.0,2.022954409890175,6.126,0.075,3.484059,77.447,4.0,0.7716939514502883,56.1879995239079,34.619,56.138,3.885885937139392,0.009333,0.016,0.006,0.005774,Normal
155.963,0.114,155.963,36018.0,7.79974,23.195,0.1,13.332461,273.48,4.0,1.0,179.945,156.068,179.945,4.0,0.009666,0.014,0.005,0.004509,Normal
42.2,0.28758325596153733,42.08558224029839,36818.0,2.15026000461936,6.3689999978765846,0.081,3.644816,77.71338880369812,3.9200000017881393,0.842104583978653,58.85712452621013,42.291,58.607,3.7797634974122047,0.015999,0.033,0.004,0.015133,Normal
0.727,0.095,0.727,36796.0,4.368188,12.939,0.081,7.422415,83.413,4.0,1.0,45.357,0.808,45.357,4.0,0.008,0.01,0.004,0.003464,Normal
50.672,0.118,50.662000015124676,36084.0,4.461185,13.174,-0.026999597556889063,7.545391,265.26693225967887,3.7398501904681325,0.8500000452622771,54.472,50.775,54.59198608335853,3.837638053111732,0.013333,0.024,0.005,0.009713,Normal
64.475,0.093,64.475,36634.0,4.651845,13.791,0.082,7.914606,128.926,4.0,1.0,93.718,64.557,93.718,4.0,0.008333,0.01,0.005,0.002887,Normal
34.981,0.131,34.90304225994647,36668.01999999583,2.043929836253166,6.154,0.04599999646097422,3.5901021269477607,113.93299997630716,3.7223677840083838,0.9100000020116568,58.016,35.077,58.016,3.837558452039957,0.008,0.009,0.007,0.001,Normal
0.707,0.25289991825819014,0.707,36854.039999999106,7.942735,23.671,0.066,13.620854,72.601,3.939999995753169,0.7950607389211655,34.781999999552966,0.773,34.762,3.8725393265485764,0.009,0.013,0.005,0.004,Normal
